id,year,month,day,timestamp,event_validity,cause_code,focal_depth,primary_magnitude,country,state,location_name,latitude,longitude,region_code,maximum_water_height,abe,iida,soloviev,warning_status,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,houses_destroyed,houses_destroyed_description,houses_damaged,houses_damaged_description,total_deaths,total_deaths_description,total_missing,total_missing_description,total_injuries,total_injuries_description,total_damage_in_millions_dollars,total_damage_description,total_houses_destroyed,total_houses_destroyed_description,total_houses_damaged,total_houses_damaged_description
31,262,,,,1,1,,,TURKEY,,SOUTH COASTS OF ASIA MINOR,36.6,30.0,50,,,,4.0,,,3,,,,,,,,,,,,3,,,,,,2,,3,,
2322,1878,4,19,1878-04-19T09:00:00,1,1,,6.7,TURKEY,,GULF OF IZMIT,40.8,20.9,50,,,,3.0,,,,,,,,,,,,,,40,1,,,500,3,,2,,3,,
4290,1963,9,18,1963-09-18T00:00:00,4,1,,6.1,TURKEY,,MARMARA SEA,40.75,29.0,50,,,,3.0,,,,,,,,,,,,,,1,1,,,,,,2,7,1,163,3
5655,2017,7,20,2017-07-20T22:31:26,4,1,7,6.6,TURKEY,,GULF OF G�KOVA,36.929,27.414,50,1.9,,,,,,,,,,,,1,,,,,2,1,,,500,3,,2,,1,,1
3474,346,,,,1,1,,6.8,ALBANIA,,ADRIATIC SEA,41.4,19.4,50,,,,,,,,,,,,,1,,1,,,,,,,,,,2,,3,,
678,1833,1,19,1833-01-19T00:00:00,2,1,,6.4,ALBANIA,,ALBANIA,40.4,19.9,50,,,,4.0,,,,,,,,,,,,,,,,,,,,,2,,,,
3380,1856,8,22,1856-08-22T11:40:00,3,1,,,ALGERIA,,SEA OF ALBORAN,37.1,5.7,50,5.0,,,4.0,,,,,,,,,1,,,,,8,1,,,,1,,2,,2,,
3466,1891,1,15,1891-01-15T03:55:00,3,1,,,ALGERIA,,SEA OF ALBORAN,36.5,1.8,50,,,,,,,,,,,,,,,,,,36,1,,,,,,2,75,2,,
2919,1989,10,29,1989-10-29T19:09:12,2,1,,5.9,ALGERIA,,"ALGIERS, CHERCHELL, TIPAZA",36.788,2.448,50,,,,,,,,,,,,,,,,,,30,1,,,245,3,5.0,2,,,,
3618,2003,5,27,2003-05-27T17:11:28,4,1,8,5.7,ALGERIA,,ALGIERS,36.939,3.578,50,0.08,,,,,,,,,,,,,,,,,9,1,,,200,3,,2,,3,,
1877,1958,1,19,1958-01-19T14:07:27,4,1,60,7.6,ECUADOR,,COLOMBIA-ECUADOR,1.5,-79.5,89,,,,2.0,,4,1,,,,,,1,,1,,,115,3,,,46,1,,2,,2,,
3645,1884,7,20,1884-07-20T09:30:00,4,1,,6.2,ERITREA,,OFFSHORE MASSAWA,15.7,39.6,30,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,
3728,-50,,,,1,1,,5.5,GEORGIA,,BLACK SEA,43.0,41.0,40,,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,
608,1812,11,11,1812-11-11T10:50:00,2,1,,,JAMAICA,,KINGSTON,18.0,-76.8,74,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,3
5622,1896,2,16,1896-02-16T18:00:00,2,1,,,JAMAICA,,KINGSTON,17.6,-76.7,74,,,,,,,,,,,,,,,,,,,3,,,,,,2,,3,,
2298,1927,6,26,1927-06-26T11:20:48,4,1,27,6.0,UKRAINE,,"CRIMEA, BLACK SEA",44.4,34.4,40,0.7,,-0.5,2.0,,,,,,,,,,,,,,,,,,,,,2,,,,
5122,1909,7,8,1909-07-08T00:00:00,1,1,,,VANUATU,,VANUATU ISLANDS,-15.5,167.2,82,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,
4922,1910,11,10,1910-11-10T12:19:54,3,1,90,7.2,VANUATU,,VANUATU ISLANDS,-14.0,166.5,82,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
1973,1965,8,11,1965-08-11T22:31:45,4,1,13,7.0,VANUATU,,VANUATU ISLANDS,-15.8,167.2,82,7.0,,2.8,2.5,,,,,,,,,,,,,,,,,,,,,2,,,,2
3794,-50,,,,2,1,,,BULGARIA,,BLACK SEA,43.5,28.5,40,,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,
1750,1942,5,22,1942-05-22T10:30:36,1,1,130,5.8,COLOMBIA,,COLOMBIA,4.6,-74.5,89,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,2,,,,
4356,2009,5,28,2009-05-28T08:24:45,4,1,10,7.3,HONDURAS,,OFF COAST OF HONDURAS,16.72,-86.236,74,4.0,,,,,,,,,,,,,,,,,7,1,,,40,1,,2,135,3,25,1
2071,1974,12,28,1974-12-28T12:11:43,0,1,22,6.2,PAKISTAN,,PAKISTAN,35.1,72.9,60,,,,,,,,,,,,,,,,,,5300,4,,,17000,4,3.255,2,,3,,
393,1722,12,27,1722-12-27T16:30:00,2,1,,,PORTUGAL,,"TAVIRA, ALGARVE",37.2,-7.6,73,,,,,,,,,,,,,,,,,,,3,,,,,,2,27,1,,
4266,1755,12,21,1755-12-21T09:00:00,2,1,,,PORTUGAL,,SW PORTUGAL,37.0,-10.0,73,,,,,,,,,,,,,,,,,,300,3,,,,,,2,,2,,
1256,1899,2,3,1899-02-03T00:00:00,1,0,,,PORTUGAL,,AZORES,38.7,-28.2,73,,,,,,1,1,,,,,,2,,,,,1,1,,,,,,2,,,,
1570,1926,8,31,1926-08-31T10:40:08,1,1,10,5.8,PORTUGAL,,AZORES,37.973,-28.59,73,0.3,,,,,,,,,,,,,,,,,9,1,,,200,3,,2,,3,,1
1574,1926,12,18,1926-12-18T14:45:00,2,3,,,PORTUGAL,,PORTUGAL,38.7,-9.2,73,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
2012,1969,2,28,1969-02-28T02:40:32,4,1,22,7.8,PORTUGAL,,PORTUGAL,36.017,-10.95,73,0.9,,,,,,,,,,,,,,,,,25,1,,,80,2,,2,,3,,4
4259,1980,1,1,1980-01-01T16:42:42,4,1,13,6.9,PORTUGAL,,AZORES,38.727,-27.75,73,0.41,,,1.0,,,,,,,,,,,,,,69,2,,,600,3,5.0,2,,,,
243,1629,8,1,1629-08-01T00:00:00,3,1,,,INDONESIA,,BANDA SEA,-4.6,129.9,83,16.0,,4.0,3.0,,,,,,,,,2,,2,,,,,,,,,,2,,2,,
449,1754,8,18,1754-08-18T00:00:00,3,1,,6.5,INDONESIA,,BANDA SEA,-3.5,128.5,83,,,,0.0,,,,,,,,,,,,,,4,1,,,,,,2,,2,,2
479,1763,9,12,1763-09-12T00:00:00,3,1,,,INDONESIA,,BANDA SEA,-6.0,130.0,83,9.0,,,2.5,,7,1,,,,,,,,,,,7,1,,,,,,2,,3,,
576,1797,2,10,1797-02-10T00:00:00,4,1,,8.0,INDONESIA,,SW. SUMATRA,0.001,99.0,60,,,,3.0,,300,3,,,,,,2,,3,,,300,3,,,,,,2,,3,,
586,1802,8,,,2,1,,,INDONESIA,,BANDA SEA,-3.7,128.2,83,,,1.0,1.5,,,,,,,,,2,,,,,,,,,,,,2,,,,
3132,1815,4,11,1815-04-11T00:00:00,1,1,,,INDONESIA,,AMBON ISLAND,-3.7,128.4,83,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,
622,1818,11,8,1818-11-08T00:00:00,2,1,600,8.5,INDONESIA,,BALI SEA,-7.0,117.0,60,3.5,,,2.0,,,,,,,,,,,,,,,,,,,,,2,,3,,
635,1820,12,29,1820-12-29T00:00:00,4,1,80,7.5,INDONESIA,,FLORES SEA,-7.0,119.0,60,25.0,,4.0,3.5,,500,3,,,,,,2,,3,,,500,3,,,,,,2,,3,,
681,1833,11,24,1833-11-24T00:00:00,4,1,75,8.3,INDONESIA,,SW. SUMATRA,-2.5,100.5,60,,,,2.5,,,1,,,,,,2,,1,,1,,1,,,,,,2,,1,,1
706,1837,9,29,1837-09-29T00:00:00,2,1,100,7.3,INDONESIA,,BANDA ACEH,5.5,96.0,60,,,,0.5,,,,,,,,,,,,,,,,,,,,,2,,,,
718,1840,2,14,1840-02-14T00:00:00,2,1,,,INDONESIA,,N. MOLUCCAS ISLANDS,0.8,127.325,83,,,,0.5,,,,,,,,,1,,,,,,,,,,,,2,500,3,,
725,1841,12,16,1841-12-16T00:00:00,3,1,,6.0,INDONESIA,,BANDA SEA,-4.0,127.5,83,1.5,,1.0,1.5,,,,,,,,,2,,3,,,,,,,,,,2,,3,,
741,1845,2,8,1845-02-08T07:30:00,3,1,,7.0,INDONESIA,,CELEBES SEA,1.5,124.85,83,,,0.0,0.0,,,,,,,,,,,,,,118,3,,,,,,2,,3,,
870,1857,5,13,1857-05-13T00:00:00,4,1,50,7.0,INDONESIA,,BALI SEA,-8.0,115.5,60,3.4,,1.6,2.0,,,,,,,,,,,,,,36,1,,,,,,2,,2,,
872,1857,11,17,1857-11-17T00:00:00,3,1,,,INDONESIA,,"KEMA, SULAWESI I, N. MOLUCCAS IS",1.35,125.2,83,,,,1.5,,,,,,,,,2,,3,,,,,,,,,,2,,3,,
882,1859,7,29,1859-07-29T00:00:00,4,1,,7.3,INDONESIA,,N. MOLUCCAS ISLANDS,0.009,125.5,83,1.0,,1.0,1.5,,,,,,,,,2,,2,,,,,,,,,,2,,2,,
904,1861,2,16,1861-02-16T00:00:00,4,1,70,8.5,INDONESIA,,SW. SUMATRA,-1.0,97.5,60,7.0,,,3.0,,1105,4,,,,,,2,,,,,1105,4,,,,,,2,,,,
1022,1871,3,3,1871-03-03T00:00:00,4,6,,,INDONESIA,,RUANG,2.28,125.425,83,25.0,,4.6,3.5,,400,3,,,,,,2,75,2,,,400,3,,,,,,2,75,2,,
1181,1889,9,6,1889-09-06T12:00:00,4,1,70,8.0,INDONESIA,,N. MOLUCCAS ISLANDS,1.0,126.25,83,4.0,,1.0,2.5,,,,,,,,,2,,2,,,,,,,,,,2,,2,,1
1196,1892,5,17,1892-05-17T12:10:00,3,1,,,INDONESIA,,NORTHEAST SUMATRA,2.5,99.5,60,,,,1.0,,,,,,,,,,,,,,,,,,,,,2,,3,,
1407,1913,3,14,1913-03-14T08:45:04,-1,4,15,7.8,INDONESIA,,SANGIHE ISLAND,5.354,126.121,83,,,,,,,,,,,,,,,,,,138,3,,,,,,2,,3,,
1416,1914,5,26,1914-05-26T14:22:47,4,1,15,8.1,INDONESIA,,NW. IRIAN JAYA,-1.829,136.943,83,0.1,,1.5,2.0,,,1,,,,,,,,,,,,3,,,,,,2,,3,,
1439,1917,1,20,1917-01-20T23:11:34,3,1,33,6.6,INDONESIA,,BALI SEA,-7.0,116.0,60,2.0,,1.0,,,,,,,,,,,,,,,1500,4,,,,,,2,,2,,
1443,1917,3,16,1917-03-16T00:00:00,2,0,,,INDONESIA,,JAVA SEA,-3.7,116.6,60,1.5,,,1.0,,,,,,,,,2,,,,,,,,,,,,2,,,,
1489,1921,5,14,1921-05-14T11:17:45,2,1,,6.2,INDONESIA,,MAKASSAR STRAIT,0.7,117.9,83,1.0,,,0.5,,,,,,,,,2,,,,,,,,,,,,2,,1,,1
1567,1926,6,28,1926-06-28T03:23:25,0,1,,5.8,INDONESIA,,SW. SUMATRA,-0.7,100.6,60,,,,,,,,,3,,,,2,,,,,,3,,,,3,,2,,,,
1607,1928,8,4,1928-08-04T00:00:00,4,7,1,,INDONESIA,,FLORES SEA,-8.32,121.708,60,10.0,,3.3,3.0,,128,3,,,,,,1,,,,,226,3,,,200,3,,2,,2,,
1689,1935,12,28,1935-12-28T02:35:00,1,1,33,7.9,INDONESIA,,SW. SUMATRA,0.001,98.25,60,,,,,,,,,,,,,,,,,,,,,,,1,,2,,2,,
1690,1936,4,1,1936-04-01T02:09:15,4,1,60,7.7,INDONESIA,,SULAWESI,4.5,126.5,83,3.0,,1.5,2.0,,,,,,,,,,,,,,,,,,3,1,,2,169,3,,
1692,1936,8,23,1936-08-23T21:12:13,2,1,,7.3,INDONESIA,,OFF NORTHWEST COAST,6.1,94.7,60,,,,,,,,,,,,,,,,,,9,1,,,20,1,,2,,,,
1704,1938,2,1,1938-02-01T19:04:18,4,1,,8.5,INDONESIA,,BANDA SEA,-5.25,130.5,83,1.0,,1.0,1.5,,,,,,,,,2,24,1,8,1,,,,,,,,2,24,1,8,1
1738,1939,12,21,1939-12-21T21:00:40,3,1,150,8.0,INDONESIA,,N. MOLUCCAS ISLANDS,0.0,123.0,83,,,,,,,,,,,,,1,,,,,,,,,,,,2,,3,,
1963,1965,1,24,1965-01-24T00:11:12,4,1,6,7.6,INDONESIA,,SANANA ISLAND,-2.4,126.1,83,,,2.0,2.0,,71,2,,,,,,4,3000,4,,,71,2,,,,,,2,3000,4,,
1987,1967,4,11,1967-04-11T05:09:12,3,1,33,5.5,INDONESIA,,MAKASSAR STRAIT,-3.7,119.3,83,,,1.6,1.0,,13,1,,,,,,1,,1,,,71,2,,,100,2,,2,,2,,
2092,1977,8,19,1977-08-19T06:08:55,4,1,33,8.0,INDONESIA,,SUNDA ISLANDS,-11.085,118.464,60,15.0,,3.9,3.0,,189,3,75,2,,,1.2,2,,,,,189,3,,,75,2,1.2,2,,,,
2689,1982,12,25,1982-12-25T12:28:02,-1,3,33,6.0,INDONESIA,,FLORES SEA,-8.405,123.08,60,,,,,,,,,,,,,,,,,,13,1,,,390,3,1.45,2,1875,4,,
2224,1994,1,21,1994-01-21T02:24:29,4,1,20,7.0,INDONESIA,,HALMAHERA,1.015,127.733,83,2.0,,1.0,1.5,,,,,,,,,,,,,,9,1,,,300,3,,2,,,550,3
2227,1994,6,2,1994-06-02T18:17:34,4,1,18,7.8,INDONESIA,,SOUTH OF JAVA,-10.477,112.835,60,13.9,,3.7,2.5,,238,3,423,3,,,2.2,2,1500,4,,,238,3,,,423,3,2.2,2,1500,4,,
2231,1994,10,8,1994-10-08T21:44:07,4,1,17,6.8,INDONESIA,,HALMAHERA,-1.258,127.98,83,3.0,,1.6,1.5,,1,1,52,2,,,,2,,,500,3,1,1,,,52,2,,2,,,500,3
2259,1996,1,1,1996-01-01T08:05:10,4,1,24,7.9,INDONESIA,,SULAWESI,0.729,119.931,83,3.43,,2.3,1.8,,9,1,63,2,,,1.2,2,400,3,,,9,1,,,63,2,1.2,2,400,3,,
2260,1996,2,17,1996-02-17T05:59:30,4,1,33,8.2,INDONESIA,,IRIAN JAYA,-0.891,136.952,83,7.7,,2.9,1.8,,110,3,100,2,,,4.2,2,,4,,,164,3,,,432,2,4.2,2,5043,4,,
2875,2006,3,14,2006-03-14T06:57:33,4,1,30,6.7,INDONESIA,,SERAM ISLAND,-3.595,127.214,83,3.5,,,,,4,1,,,,,,2,241,3,,,4,1,,,,,1.0,2,241,3,,
3692,2009,2,11,2009-02-11T17:34:50,4,1,22,7.2,INDONESIA,,CELEBES SEA,3.884,126.397,83,0.13,,,,,,,,,,,,,,,,,,,,,64,2,,2,,,597,3
5667,1844,5,,,0,1,,7.4,NICARAGUA,,LAKE NICARAGUA,11.2,-84.8,88,,,,,,,,,,,,,1,,1,,2,,,,,,,,2,,2,,2
163,1530,9,1,1530-09-01T14:30:00,4,1,,,VENEZUELA,,CUMANA,10.7,-64.1,74,7.3,,2.6,,,4,1,,,,,,2,,3,,,4,1,,,,,,2,,3,,
5625,1919,8,19,1919-08-19T00:00:00,0,1,,,VENEZUELA,,LAGO DE MARACAIBO,10.6,-71.6,74,,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,
2009,1968,9,20,1968-09-20T06:00:05,2,1,103,6.5,VENEZUELA,,CARUPANO,10.697,-62.748,74,,,,,,,,,,,,,,,,,,3,1,,,,,,2,,,,
5687,2018,8,21,2018-08-21T21:31:46,2,1,154,7.3,VENEZUELA,,SUCRE,10.855,-62.883,74,,,,,,,,,,,,,,,,,,5,1,,,,,,2,,,,3
2372,1988,8,6,1988-08-06T00:36:24,0,1,91,7.2,BANGLADESH,,"JAMUNA RIVER, ARICHA, BANGLADESH",25.149,95.127,60,,,,,,2,1,,,30,1,,,,,,,5,1,30,1,42,1,,2,,,,
640,1822,5,7,1822-05-07T00:00:00,3,1,,7.6,COSTA RICA,,MATINA,10.1,-83.3,74,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,
1748,1941,12,5,1941-12-05T20:46:58,4,1,,7.6,COSTA RICA,,COSTA RICA-PANAMA,8.7,-83.2,88,0.23,,-3.3,-3.0,,,,,,,,,,,,,,6,1,,,,3,,2,,3,,
2192,1990,3,25,1990-03-25T13:22:55,4,1,22,7.0,COSTA RICA,,COSTA RICA,9.919,-84.808,88,1.0,,,,,,,,,,,,,,,,,,,,,15,1,,2,8,1,34,1
5542,1914,10,6,1914-10-06T19:15:00,4,3,,,NEW ZEALAND,,"TOLAGA BAY, NORTH ISLAND",-37.8,178.2,81,,,,,,,,,,,,,,,,,,1,1,,,,,,2,,,,
407,1735,12,27,1735-12-27T00:00:00,2,1,,,PHILIPPINES,,E. LUZON ISLAND,15.8,121.7,84,,,,1.5,,,3,,,,,,2,,3,,,,3,,,,,,2,,3,,
502,1770,12,,,1,1,,,PHILIPPINES,,W. LUZON ISLAND,14.6,120.98,84,,,,0.0,,,,,,,,,,,,,,,,,,,,,2,,3,,
647,1824,10,26,1824-10-26T00:00:00,1,1,,,PHILIPPINES,,W. LUZON ISLAND,14.25,121.25,84,,,,1.0,,,,,,,,,1,,,,,,3,,,,,,2,,3,,
675,1830,1,18,1830-01-18T09:15:00,0,1,,,PHILIPPINES,,W. LUZON ISLAND,14.55,120.9,84,1.0,,,,,,,,,,,,,,,,,,3,,,,,,2,,3,,
942,1865,10,19,1865-10-19T00:00:00,2,1,,6.0,PHILIPPINES,,PHILIPPINES,13.25,123.5,84,,,,0.0,,,,,,,,,2,223,3,,2,,,,,,,,2,223,3,,2
1166,1887,2,2,1887-02-02T00:00:00,1,1,,,PHILIPPINES,,PANAY ISLAND,10.7,122.6,84,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2
1178,1889,5,25,1889-05-25T18:23:00,3,1,,6.8,PHILIPPINES,,MINDORO ISLAND,13.5,121.0,84,0.1,,,-3.0,,,,,,,,,,,,,,,,,,,,,2,,,,3
4314,1893,6,21,1893-06-21T06:50:00,0,1,,,PHILIPPINES,,AGUSAN RIVER,6.9,125.8,84,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,
5456,1897,10,18,1897-10-18T23:48:00,3,1,33,8.1,PHILIPPINES,,SAMAR ISLAND,12.0,126.0,84,,,,1.5,,,1,,,,,,1,,,,,,1,,,,,,2,17,1,,
1284,1901,9,10,1901-09-10T00:30:00,2,1,,7.0,PHILIPPINES,,E. LUZON ISLAND,14.0,121.6,84,,,,0.0,,,,,,,,,,,,,,,,,,,,,2,,,,2
1442,1917,1,31,1917-01-31T03:39:55,3,1,33,6.4,PHILIPPINES,,CELEBES SEA,6.0,125.0,84,1.5,,0.6,,,,,,,,,,,,,,,7,1,,,2,1,,2,,2,,
1498,1922,2,27,1922-02-27T20:39:50,2,1,,6.3,PHILIPPINES,,CEBU ISLAND,10.2,124.1,84,0.7,,-0.5,0.0,,,,,,,,,,,,,,5,1,,,,,,2,,,,2
1499,1922,3,1,1922-03-01T09:10:23,2,1,33,6.0,PHILIPPINES,,SULU SEA,9.0,123.25,84,,,,0.5,,,,,,,,,,,,,,,,,,,,,2,,,,2
1546,1924,8,30,1924-08-30T03:04:07,2,1,33,7.3,PHILIPPINES,,E. MINDANAO ISLAND,8.5,126.5,84,,,,0.5,,,,,,,,,,,,,,,,,,,,,2,,2,,
1554,1925,5,5,1925-05-05T10:06:06,2,1,33,6.8,PHILIPPINES,,W. LUZON ISLAND,9.3,122.7,84,,,,0.5,,,,,,,,,,,,,,17,1,,,,,,2,,2,,
1559,1925,11,13,1925-11-13T12:14:45,2,1,22,7.3,PHILIPPINES,,PHILIPPINE SEA,13.0,125.0,84,,,,0.5,,,2,,,,,,2,,3,,,,2,,,,3,,2,,3,,
1603,1928,6,15,1928-06-15T06:12:36,3,1,33,7.0,PHILIPPINES,,SULU SEA,12.4,120.9,84,,,,0.5,,,,,,,,,1,,,,,,,,,,,,2,,2,,
1611,1928,12,19,1928-12-19T11:37:10,3,1,,7.3,PHILIPPINES,,CELEBES SEA,7.0,124.0,84,,,,1.0,,4,1,102,2,,,,2,,,,,97,2,,,102,2,,2,,3,,
1617,1929,6,13,1929-06-13T09:24:34,2,1,,7.2,PHILIPPINES,,E. MINDANAO ISLAND,8.5,127.0,84,,,,0.5,,,,,,,,,,,,,,,,,,,,,2,,3,,
1777,1948,1,24,1948-01-24T17:46:40,3,1,33,8.3,PHILIPPINES,,SULU SEA,10.5,122.0,84,,,1.0,1.5,,2,1,,,,,,,,,,,74,2,,,,,3.5,2,,3,,3
1802,1949,12,29,1949-12-29T03:03:54,1,1,33,7.2,PHILIPPINES,,E. LUZON ISLAND,17.0,121.63,84,,,1.0,1.5,,16,1,,,,,,,,,,,16,1,,,,,,2,,2,,
2020,1970,4,7,1970-04-07T05:34:05,3,1,40,7.3,PHILIPPINES,,PHILIPPINE SEA,15.78,121.71,84,,,1.0,1.0,,,,,,,,,1,,,,,15,1,,,200,2,,2,,,,
2027,1970,9,30,1970-09-30T09:52:22,3,1,33,5.3,PHILIPPINES,,PHILIPPINE TRENCH,20.6,122.0,84,,,,0.5,,,,,,,,,,,,,,,,,,,,,2,,3,,
2148,1983,8,17,1983-08-17T12:17:56,4,1,29,6.6,PHILIPPINES,,LUZON ISLAND,18.231,120.86,84,0.1,,,,,,,,,,,,,,,,,16,1,,,47,1,,2,,3,,
2234,1994,11,14,1994-11-14T19:15:30,4,1,32,7.1,PHILIPPINES,,PHILIPPINE ISLANDS,13.525,121.067,84,7.3,,2.9,2.1,,81,2,225,3,,,3.7,2,797,3,3288,4,81,2,,,225,3,3.7,2,797,3,3288,4
2394,2002,3,5,2002-03-05T21:16:09,4,1,31,7.5,PHILIPPINES,,"MINDANAO ISLAND, PHILIPPINES",6.033,124.249,84,3.0,,,,,,,,,,,,1,,,,,15,1,,,100,2,1.714,2,,,800,3
268,1649,12,9,1649-12-09T00:00:00,4,1,,6.5,SOUTH KOREA,,YELLOW SEA,35.5,126.0,84,,,1.0,1.0,,,,,,,,,2,,,,,,,,,,,,2,,,,
5729,2007,3,31,2007-03-31T00:00:00,3,9,,,SOUTH KOREA,,YELLOW SEA,,,84,1.65,,,,,4,1,,,,,2.0,2,,,,1,4,1,,,,,2.0,2,,,,1
5565,1601,9,8,1601-09-08T01:00:00,0,1,,6.2,SWITZERLAND,,,46.8,8.5,50,,,,,,,,,,,,,,,,,,9,1,,,,,,2,,2,,2
4502,1909,3,7,1909-03-07T00:00:00,2,1,,,COOK ISLANDS,,RAROTONGA,-21.0,-159.0,81,3.0,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,
1564,1926,3,31,1926-03-31T00:00:00,-1,9,33,,COOK ISLANDS,,COOK ISLANDS,,,81,,,,2.5,,1,1,,,,,,2,,2,,,1,1,,,,,,2,,2,,
5715,1969,8,27,1969-08-27T01:30:00,3,9,,,SOUTH AFRICA,,SOUTH AFRICA,,,77,2.9,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,
1280,1901,8,9,1901-08-09T13:01:00,4,1,,7.9,NEW CALEDONIA,,LOYALTY ISLANDS,-22.0,170.0,82,1.2,,-0.7,,,,1,,,,,,2,,,,,,1,,,,,,2,,,,
2934,1825,4,,,2,1,,,USA TERRITORY,GU,"GUAM, MARIANA ISLANDS",14.0,143.3,81,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,
1195,1892,5,16,1892-05-16T11:10:00,4,1,,7.5,USA TERRITORY,GU,"GUAM, MARIANA ISLANDS",14.0,143.3,81,,,,0.5,,,,,,,,,,,,,,,,,,,,,2,,1,,
1386,1909,12,9,1909-12-09T23:28:00,4,1,100,8.0,USA TERRITORY,GU,"GUAM, MARIANA ISLANDS",12.5,145.0,81,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
1458,1918,10,11,1918-10-11T14:14:42,4,3,15,7.1,USA TERRITORY,PR,PUERTO RICO: MONA PASSAGE,18.7,-67.189,74,6.1,,2.6,,,140,3,,,,,4.0,2,,,,,144,3,,,,,4.0,2,,,,
5492,1967,12,4,1967-12-04T00:00:00,0,9,,,USA TERRITORY,PR,NORTHERN COAST OF PUERTO RICO,,,74,,,,,,,,,,,,,2,80,2,,,,,,,,,,2,80,2,,
1572,1926,9,16,1926-09-16T17:59:15,4,1,35,6.9,SOLOMON ISLANDS,,SOLOMON ISLANDS,-9.674,159.519,82,2.0,,1.0,1.5,,,,,,,,,1,,,,,,,,,,,,2,,,,2
1733,1939,4,30,1939-04-30T02:55:29,3,1,35,7.9,SOLOMON ISLANDS,,SOLOMON ISLANDS,-9.295,159.234,82,10.5,,3.4,1.5,,12,1,,,,,,1,,1,,,12,1,,,,,,2,,2,,
2064,1974,2,1,1974-02-01T03:12:33,4,1,40,7.1,SOLOMON ISLANDS,,SOLOMON ISLANDS,-7.4,155.6,82,4.5,,2.2,2.0,,,,,,,,,2,,,,,,,,,,,,2,,,,
869,1857,4,17,1857-04-17T00:00:00,4,3,,8.0,PAPUA NEW GUINEA,,BISMARCK SEA,-5.5,147.0,82,,,,1.5,,,2,,,,,,2,,2,,,,2,,,,,,2,,2,,
1049,1873,,,,3,1,,8.0,PAPUA NEW GUINEA,,MACLAY COAST,-5.5,146.0,82,,,1.0,2.0,,,,,,,,,2,,2,,,,2,,,,,,2,,2,,
1219,1895,3,6,1895-03-06T08:35:00,4,1,,7.3,PAPUA NEW GUINEA,,SOLOMON SEA,-8.4,150.1,82,6.0,,2.6,2.0,,,2,,,,,,2,,2,,,,2,,,,,,2,,2,,
1255,1899,1,15,1899-01-15T00:00:00,3,1,,,PAPUA NEW GUINEA,,"EAST COAST, NEW IRELAND",-3.0,152.0,82,,,,1.5,,,,,,,,,2,,3,,,,,,,,,,2,,3,,
5562,1899,10,19,1899-10-19T09:16:00,2,1,,,PAPUA NEW GUINEA,,BISMARCK SEA,-5.0,148.0,82,,,,1.5,,,,,,,,,2,,3,,,,,,,,,,2,,3,,
1364,1907,12,15,1907-12-15T17:35:00,2,1,33,7.4,PAPUA NEW GUINEA,,BISMARCK SEA,-3.1,142.5,82,,,,,,,,,,,,,2,,3,,,,,,,,,,2,,3,,
1632,1930,12,23,1930-12-23T21:35:36,4,1,33,6.5,PAPUA NEW GUINEA,,BISMARCK SEA,-1.3,144.3,82,12.0,,3.4,1.5,,27,1,8,1,,,,2,104,3,,,27,1,,,8,1,,2,104,3,,
1730,1939,1,30,1939-01-30T02:18:30,2,1,35,7.7,PAPUA NEW GUINEA,,SOLOMON SEA,-7.08,155.386,82,,,0.9,1.0,,,,,,,,,,,,,,5,1,,,,3,,2,,3,,
1744,1941,1,13,1941-01-13T16:27:44,4,1,15,7.4,PAPUA NEW GUINEA,,BISMARCK SEA,-4.175,152.071,82,0.15,,-3.3,-2.5,,,,,,,,,,,,,,4,1,,,,,,2,1,1,,3
2028,1970,10,31,1970-10-31T17:53:09,4,3,8,7.3,PAPUA NEW GUINEA,,PAPUA NEW GUINEA,-4.907,145.471,82,3.0,,0.3,0.5,,3,1,,,,,,,,,,,18,1,,,20,1,1.75,2,800,3,,
2035,1971,7,26,1971-07-26T01:23:21,4,1,48,7.9,PAPUA NEW GUINEA,,SOLOMON SEA,-4.9,153.2,82,10.0,,3.3,1.5,,,,,,,,,2,,,,,,,,,,,,2,,,,
2141,1983,3,18,1983-03-18T09:05:50,4,1,89,7.9,PAPUA NEW GUINEA,,NEW BRITAIN,-4.883,153.581,82,0.13,,-1.7,,,,,,,,,,,,,,,,,,,,,,2,,,,
